Date,Country/Region,Province/State,Confirmed,Recovered,Deaths
3/3/2020,Portugal,,2,0,0
3/4/2020,Portugal,,5,0,0
3/5/2020,Portugal,,8,0,0
3/6/2020,Portugal,,13,0,0
3/7/2020,Portugal,,20,0,0
3/8/2020,Portugal,,30,0,0
3/9/2020,Portugal,,30,0,0
3/10/2020,Portugal,,41,0,0
3/11/2020,Portugal,,59,0,0
3/12/2020,Portugal,,59,0,0
3/13/2020,Portugal,,112,1,0
3/14/2020,Portugal,,169,2,0
3/15/2020,Portugal,,245,2,0
3/16/2020,Portugal,,331,3,0
3/17/2020,Portugal,,448,3,1
3/18/2020,Portugal,,448,3,2
3/19/2020,Portugal,,785,3,3
3/20/2020,Portugal,,1020,5,6
3/21/2020,Portugal,,1280,5,12
3/22/2020,Portugal,,1600,5,14
3/23/2020,Portugal,,2060,5,23
3/24/2020,Portugal,,2362,22,33
3/25/2020,Portugal,,2995,22,43
3/26/2020,Portugal,,3544,43,60
3/27/2020,Portugal,,4268,43,76
3/28/2020,Portugal,,5170,43,100
3/29/2020,Portugal,,5962,43,119
3/30/2020,Portugal,,6408,43,140
3/31/2020,Portugal,,7443,43,160
4/1/2020,Portugal,,8251,43,187
1/22/2020,Qatar,,0,0,0
1/23/2020,Qatar,,0,0,0
1/24/2020,Qatar,,0,0,0
1/25/2020,Qatar,,0,0,0
1/26/2020,Qatar,,0,0,0
1/27/2020,Qatar,,0,0,0
1/28/2020,Qatar,,0,0,0
1/29/2020,Qatar,,0,0,0
1/30/2020,Qatar,,0,0,0
1/31/2020,Qatar,,0,0,0
2/1/2020,Qatar,,0,0,0
2/2/2020,Qatar,,0,0,0
2/3/2020,Qatar,,0,0,0
2/4/2020,Qatar,,0,0,0
2/5/2020,Qatar,,0,0,0
2/6/2020,Qatar,,0,0,0
2/7/2020,Qatar,,0,0,0
2/8/2020,Qatar,,0,0,0
2/9/2020,Qatar,,0,0,0
2/10/2020,Qatar,,0,0,0
2/11/2020,Qatar,,0,0,0
2/12/2020,Qatar,,0,0,0
2/13/2020,Qatar,,0,0,0
2/14/2020,Qatar,,0,0,0
2/15/2020,Qatar,,0,0,0
2/16/2020,Qatar,,0,0,0
2/17/2020,Qatar,,0,0,0
2/18/2020,Qatar,,0,0,0
2/19/2020,Qatar,,0,0,0
2/20/2020,Qatar,,0,0,0
2/21/2020,Qatar,,0,0,0
2/22/2020,Qatar,,0,0,0
2/23/2020,Qatar,,0,0,0
2/24/2020,Qatar,,0,0,0
2/25/2020,Qatar,,0,0,0
2/26/2020,Qatar,,0,0,0
2/27/2020,Qatar,,0,0,0
2/28/2020,Qatar,,0,0,0
2/29/2020,Qatar,,1,0,0
3/1/2020,Qatar,,3,0,0
3/2/2020,Qatar,,3,0,0
3/3/2020,Qatar,,7,0,0
3/4/2020,Qatar,,8,0,0
3/5/2020,Qatar,,8,0,0
3/6/2020,Qatar,,8,0,0
3/7/2020,Qatar,,8,0,0
3/8/2020,Qatar,,15,0,0
3/9/2020,Qatar,,18,0,0
3/10/2020,Qatar,,24,0,0
3/11/2020,Qatar,,262,0,0
3/12/2020,Qatar,,262,0,0
3/13/2020,Qatar,,320,0,0
3/14/2020,Qatar,,337,4,0
3/15/2020,Qatar,,401,4,0
3/16/2020,Qatar,,439,4,0
3/17/2020,Qatar,,439,4,0
3/18/2020,Qatar,,452,4,0
3/19/2020,Qatar,,460,4,0
3/20/2020,Qatar,,470,10,0
3/21/2020,Qatar,,481,27,0
3/22/2020,Qatar,,494,33,0
3/23/2020,Qatar,,501,33,0
3/24/2020,Qatar,,526,41,0
3/25/2020,Qatar,,537,41,0
3/26/2020,Qatar,,549,43,0
3/27/2020,Qatar,,562,43,0
3/28/2020,Qatar,,590,45,1
3/29/2020,Qatar,,634,48,1
3/30/2020,Qatar,,693,51,1
3/31/2020,Qatar,,781,62,2
4/1/2020,Qatar,,835,71,2
1/22/2020,Romania,,0,0,0
1/23/2020,Romania,,0,0,0
1/24/2020,Romania,,0,0,0
1/25/2020,Romania,,0,0,0
1/26/2020,Romania,,0,0,0
1/27/2020,Romania,,0,0,0
1/28/2020,Romania,,0,0,0
1/29/2020,Romania,,0,0,0
1/30/2020,Romania,,0,0,0
1/31/2020,Romania,,0,0,0
2/1/2020,Romania,,0,0,0
2/2/2020,Romania,,0,0,0
2/3/2020,Romania,,0,0,0
2/4/2020,Romania,,0,0,0
2/5/2020,Romania,,0,0,0
2/6/2020,Romania,,0,0,0
2/7/2020,Romania,,0,0,0
2/8/2020,Romania,,0,0,0
2/9/2020,Romania,,0,0,0
2/10/2020,Romania,,0,0,0
2/11/2020,Romania,,0,0,0
2/12/2020,Romania,,0,0,0
2/13/2020,Romania,,0,0,0
2/14/2020,Romania,,0,0,0
2/15/2020,Romania,,0,0,0
2/16/2020,Romania,,0,0,0
2/17/2020,Romania,,0,0,0
2/18/2020,Romania,,0,0,0
2/19/2020,Romania,,0,0,0
2/20/2020,Romania,,0,0,0
2/21/2020,Romania,,0,0,0
2/22/2020,Romania,,0,0,0
2/23/2020,Romania,,0,0,0
2/24/2020,Romania,,0,0,0
2/25/2020,Romania,,0,0,0
2/26/2020,Romania,,1,0,0
2/27/2020,Romania,,1,0,0
2/28/2020,Romania,,3,0,0
2/29/2020,Romania,,3,0,0
3/1/2020,Romania,,3,0,0
3/2/2020,Romania,,3,0,0
3/3/2020,Romania,,3,0,0
3/4/2020,Romania,,4,1,0
3/5/2020,Romania,,6,1,0
3/6/2020,Romania,,9,1,0
3/7/2020,Romania,,9,3,0
3/8/2020,Romania,,15,3,0
3/9/2020,Romania,,15,3,0
3/10/2020,Romania,,25,3,0
3/11/2020,Romania,,45,6,0
3/12/2020,Romania,,49,6,0
3/13/2020,Romania,,89,7,0
3/14/2020,Romania,,123,9,0
3/15/2020,Romania,,131,9,0
3/16/2020,Romania,,158,9,0
3/17/2020,Romania,,184,16,0
3/18/2020,Romania,,260,19,0
3/19/2020,Romania,,277,25,0
3/20/2020,Romania,,308,25,0
3/21/2020,Romania,,367,52,0
3/22/2020,Romania,,433,64,3
3/23/2020,Romania,,576,64,7
3/24/2020,Romania,,794,79,11
3/25/2020,Romania,,906,86,17
3/26/2020,Romania,,1029,94,23
3/27/2020,Romania,,1292,115,26
3/28/2020,Romania,,1452,139,37
3/29/2020,Romania,,1815,206,43
3/30/2020,Romania,,2109,209,65
3/31/2020,Romania,,2245,220,82
4/1/2020,Romania,,2460,252,92
1/22/2020,Russia,,0,0,0
1/23/2020,Russia,,0,0,0
1/24/2020,Russia,,0,0,0
1/25/2020,Russia,,0,0,0
1/26/2020,Russia,,0,0,0
1/27/2020,Russia,,0,0,0
1/28/2020,Russia,,0,0,0
1/29/2020,Russia,,0,0,0
1/30/2020,Russia,,0,0,0
1/31/2020,Russia,,2,0,0
2/1/2020,Russia,,2,0,0
2/2/2020,Russia,,2,0,0
2/3/2020,Russia,,2,0,0
2/4/2020,Russia,,2,0,0
2/5/2020,Russia,,2,0,0
2/6/2020,Russia,,2,0,0
2/7/2020,Russia,,2,0,0
2/8/2020,Russia,,2,0,0
2/9/2020,Russia,,2,0,0
2/10/2020,Russia,,2,0,0
2/11/2020,Russia,,2,0,0
2/12/2020,Russia,,2,2,0
2/13/2020,Russia,,2,2,0
2/14/2020,Russia,,2,2,0
2/15/2020,Russia,,2,2,0
2/16/2020,Russia,,2,2,0
2/17/2020,Russia,,2,2,0
2/18/2020,Russia,,2,2,0
2/19/2020,Russia,,2,2,0
2/20/2020,Russia,,2,2,0
2/21/2020,Russia,,2,2,0
2/22/2020,Russia,,2,2,0
2/23/2020,Russia,,2,2,0
2/24/2020,Russia,,2,2,0
2/25/2020,Russia,,2,2,0
2/26/2020,Russia,,2,2,0
2/27/2020,Russia,,2,2,0
2/28/2020,Russia,,2,2,0
2/29/2020,Russia,,2,2,0
3/1/2020,Russia,,2,2,0
3/2/2020,Russia,,3,2,0
3/3/2020,Russia,,3,2,0
3/4/2020,Russia,,3,2,0
3/5/2020,Russia,,4,2,0
3/6/2020,Russia,,13,2,0
3/7/2020,Russia,,13,2,0
3/8/2020,Russia,,17,3,0
3/9/2020,Russia,,17,3,0
3/10/2020,Russia,,20,3,0
3/11/2020,Russia,,20,3,0
3/12/2020,Russia,,28,3,0
3/13/2020,Russia,,45,3,0
3/14/2020,Russia,,59,8,0
3/15/2020,Russia,,63,8,0
3/16/2020,Russia,,90,8,0
3/17/2020,Russia,,114,8,0
3/18/2020,Russia,,147,8,0
3/19/2020,Russia,,199,9,1
3/20/2020,Russia,,253,9,1
3/21/2020,Russia,,306,12,1
3/22/2020,Russia,,367,16,1
3/23/2020,Russia,,438,16,1
3/24/2020,Russia,,495,22,1
3/25/2020,Russia,,658,29,3
3/26/2020,Russia,,840,38,3
3/27/2020,Russia,,1036,45,4
3/28/2020,Russia,,1264,49,4
3/29/2020,Russia,,1534,64,8
3/30/2020,Russia,,1836,66,9
3/31/2020,Russia,,2337,121,17
4/1/2020,Russia,,2777,190,24
1/22/2020,Rwanda,,0,0,0
1/23/2020,Rwanda,,0,0,0
1/24/2020,Rwanda,,0,0,0
1/25/2020,Rwanda,,0,0,0
1/26/2020,Rwanda,,0,0,0
1/27/2020,Rwanda,,0,0,0
1/28/2020,Rwanda,,0,0,0
1/29/2020,Rwanda,,0,0,0
1/30/2020,Rwanda,,0,0,0
1/31/2020,Rwanda,,0,0,0
2/1/2020,Rwanda,,0,0,0
2/2/2020,Rwanda,,0,0,0
2/3/2020,Rwanda,,0,0,0
2/4/2020,Rwanda,,0,0,0
2/5/2020,Rwanda,,0,0,0
2/6/2020,Rwanda,,0,0,0
2/7/2020,Rwanda,,0,0,0
2/8/2020,Rwanda,,0,0,0
2/9/2020,Rwanda,,0,0,0
2/10/2020,Rwanda,,0,0,0
2/11/2020,Rwanda,,0,0,0
2/12/2020,Rwanda,,0,0,0
2/13/2020,Rwanda,,0,0,0
2/14/2020,Rwanda,,0,0,0
2/15/2020,Rwanda,,0,0,0
2/16/2020,Rwanda,,0,0,0
2/17/2020,Rwanda,,0,0,0
2/18/2020,Rwanda,,0,0,0
2/19/2020,Rwanda,,0,0,0
2/20/2020,Rwanda,,0,0,0
2/21/2020,Rwanda,,0,0,0
2/22/2020,Rwanda,,0,0,0
2/23/2020,Rwanda,,0,0,0
2/24/2020,Rwanda,,0,0,0
2/25/2020,Rwanda,,0,0,0
2/26/2020,Rwanda,,0,0,0
2/27/2020,Rwanda,,0,0,0
2/28/2020,Rwanda,,0,0,0
2/29/2020,Rwanda,,0,0,0
3/1/2020,Rwanda,,0,0,0
3/2/2020,Rwanda,,0,0,0
3/3/2020,Rwanda,,0,0,0
3/4/2020,Rwanda,,0,0,0
3/5/2020,Rwanda,,0,0,0
3/6/2020,Rwanda,,0,0,0
3/7/2020,Rwanda,,0,0,0
3/8/2020,Rwanda,,0,0,0
3/9/2020,Rwanda,,0,0,0
3/10/2020,Rwanda,,0,0,0
3/11/2020,Rwanda,,0,0,0
3/12/2020,Rwanda,,0,0,0
3/13/2020,Rwanda,,0,0,0
3/14/2020,Rwanda,,1,0,0
3/15/2020,Rwanda,,1,0,0
3/16/2020,Rwanda,,5,0,0
3/17/2020,Rwanda,,7,0,0
3/18/2020,Rwanda,,8,0,0
3/19/2020,Rwanda,,8,0,0
3/20/2020,Rwanda,,17,0,0
3/21/2020,Rwanda,,17,0,0
3/22/2020,Rwanda,,19,0,0
3/23/2020,Rwanda,,36,0,0
3/24/2020,Rwanda,,40,0,0
3/25/2020,Rwanda,,41,0,0
3/26/2020,Rwanda,,50,0,0
3/27/2020,Rwanda,,54,0,0
3/28/2020,Rwanda,,60,0,0
3/29/2020,Rwanda,,70,0,0
3/30/2020,Rwanda,,70,0,0
3/31/2020,Rwanda,,75,0,0
4/1/2020,Rwanda,,82,0,0
1/22/2020,Saint Kitts and Nevis,,0,0,0
1/23/2020,Saint Kitts and Nevis,,0,0,0
1/24/2020,Saint Kitts and Nevis,,0,0,0
1/25/2020,Saint Kitts and Nevis,,0,0,0
1/26/2020,Saint Kitts and Nevis,,0,0,0
1/27/2020,Saint Kitts and Nevis,,0,0,0
1/28/2020,Saint Kitts and Nevis,,0,0,0
1/29/2020,Saint Kitts and Nevis,,0,0,0
1/30/2020,Saint Kitts and Nevis,,0,0,0
1/31/2020,Saint Kitts and Nevis,,0,0,0
2/1/2020,Saint Kitts and Nevis,,0,0,0
2/2/2020,Saint Kitts and Nevis,,0,0,0
2/3/2020,Saint Kitts and Nevis,,0,0,0
2/4/2020,Saint Kitts and Nevis,,0,0,0
2/5/2020,Saint Kitts and Nevis,,0,0,0
2/6/2020,Saint Kitts and Nevis,,0,0,0
2/7/2020,Saint Kitts and Nevis,,0,0,0
2/8/2020,Saint Kitts and Nevis,,0,0,0
2/9/2020,Saint Kitts and Nevis,,0,0,0
2/10/2020,Saint Kitts and Nevis,,0,0,0
2/11/2020,Saint Kitts and Nevis,,0,0,0
2/12/2020,Saint Kitts and Nevis,,0,0,0
2/13/2020,Saint Kitts and Nevis,,0,0,0
2/14/2020,Saint Kitts and Nevis,,0,0,0
2/15/2020,Saint Kitts and Nevis,,0,0,0
2/16/2020,Saint Kitts and Nevis,,0,0,0
2/17/2020,Saint Kitts and Nevis,,0,0,0
2/18/2020,Saint Kitts and Nevis,,0,0,0
2/19/2020,Saint Kitts and Nevis,,0,0,0
2/20/2020,Saint Kitts and Nevis,,0,0,0
2/21/2020,Saint Kitts and Nevis,,0,0,0
2/22/2020,Saint Kitts and Nevis,,0,0,0
2/23/2020,Saint Kitts and Nevis,,0,0,0
2/24/2020,Saint Kitts and Nevis,,0,0,0
2/25/2020,Saint Kitts and Nevis,,0,0,0
2/26/2020,Saint Kitts and Nevis,,0,0,0
2/27/2020,Saint Kitts and Nevis,,0,0,0
2/28/2020,Saint Kitts and Nevis,,0,0,0
2/29/2020,Saint Kitts and Nevis,,0,0,0
3/1/2020,Saint Kitts and Nevis,,0,0,0
3/2/2020,Saint Kitts and Nevis,,0,0,0
3/3/2020,Saint Kitts and Nevis,,0,0,0
3/4/2020,Saint Kitts and Nevis,,0,0,0
3/5/2020,Saint Kitts and Nevis,,0,0,0
3/6/2020,Saint Kitts and Nevis,,0,0,0
3/7/2020,Saint Kitts and Nevis,,0,0,0
3/8/2020,Saint Kitts and Nevis,,0,0,0
3/9/2020,Saint Kitts and Nevis,,0,0,0
3/10/2020,Saint Kitts and Nevis,,0,0,0
3/11/2020,Saint Kitts and Nevis,,0,0,0
3/12/2020,Saint Kitts and Nevis,,0,0,0
3/13/2020,Saint Kitts and Nevis,,0,0,0
3/14/2020,Saint Kitts and Nevis,,0,0,0
3/15/2020,Saint Kitts and Nevis,,0,0,0
3/16/2020,Saint Kitts and Nevis,,0,0,0
3/17/2020,Saint Kitts and Nevis,,0,0,0
3/18/2020,Saint Kitts and Nevis,,0,0,0
3/19/2020,Saint Kitts and Nevis,,0,0,0
3/20/2020,Saint Kitts and Nevis,,0,0,0
3/21/2020,Saint Kitts and Nevis,,0,0,0
3/22/2020,Saint Kitts and Nevis,,0,0,0
3/23/2020,Saint Kitts and Nevis,,0,0,0
3/24/2020,Saint Kitts and Nevis,,0,0,0
3/25/2020,Saint Kitts and Nevis,,2,0,0
3/26/2020,Saint Kitts and Nevis,,2,0,0
3/27/2020,Saint Kitts and Nevis,,2,0,0
3/28/2020,Saint Kitts and Nevis,,2,0,0
3/29/2020,Saint Kitts and Nevis,,2,0,0
3/30/2020,Saint Kitts and Nevis,,7,0,0
3/31/2020,Saint Kitts and Nevis,,8,0,0
4/1/2020,Saint Kitts and Nevis,,8,0,0
1/22/2020,Saint Lucia,,0,0,0
1/23/2020,Saint Lucia,,0,0,0
1/24/2020,Saint Lucia,,0,0,0
1/25/2020,Saint Lucia,,0,0,0
1/26/2020,Saint Lucia,,0,0,0
1/27/2020,Saint Lucia,,0,0,0
1/28/2020,Saint Lucia,,0,0,0
1/29/2020,Saint Lucia,,0,0,0
1/30/2020,Saint Lucia,,0,0,0
1/31/2020,Saint Lucia,,0,0,0
2/1/2020,Saint Lucia,,0,0,0
2/2/2020,Saint Lucia,,0,0,0
2/3/2020,Saint Lucia,,0,0,0
2/4/2020,Saint Lucia,,0,0,0
2/5/2020,Saint Lucia,,0,0,0
2/6/2020,Saint Lucia,,0,0,0
2/7/2020,Saint Lucia,,0,0,0
2/8/2020,Saint Lucia,,0,0,0
2/9/2020,Saint Lucia,,0,0,0
2/10/2020,Saint Lucia,,0,0,0
2/11/2020,Saint Lucia,,0,0,0
2/12/2020,Saint Lucia,,0,0,0
2/13/2020,Saint Lucia,,0,0,0
2/14/2020,Saint Lucia,,0,0,0
2/15/2020,Saint Lucia,,0,0,0
2/16/2020,Saint Lucia,,0,0,0
2/17/2020,Saint Lucia,,0,0,0
2/18/2020,Saint Lucia,,0,0,0
2/19/2020,Saint Lucia,,0,0,0
2/20/2020,Saint Lucia,,0,0,0
2/21/2020,Saint Lucia,,0,0,0
2/22/2020,Saint Lucia,,0,0,0
2/23/2020,Saint Lucia,,0,0,0
2/24/2020,Saint Lucia,,0,0,0
2/25/2020,Saint Lucia,,0,0,0
2/26/2020,Saint Lucia,,0,0,0
2/27/2020,Saint Lucia,,0,0,0
2/28/2020,Saint Lucia,,0,0,0
2/29/2020,Saint Lucia,,0,0,0
3/1/2020,Saint Lucia,,0,0,0
3/2/2020,Saint Lucia,,0,0,0
3/3/2020,Saint Lucia,,0,0,0
3/4/2020,Saint Lucia,,0,0,0
3/5/2020,Saint Lucia,,0,0,0
3/6/2020,Saint Lucia,,0,0,0
3/7/2020,Saint Lucia,,0,0,0
3/8/2020,Saint Lucia,,0,0,0
3/9/2020,Saint Lucia,,0,0,0
3/10/2020,Saint Lucia,,0,0,0
3/11/2020,Saint Lucia,,0,0,0
3/12/2020,Saint Lucia,,0,0,0
3/13/2020,Saint Lucia,,0,0,0
3/14/2020,Saint Lucia,,1,0,0
3/15/2020,Saint Lucia,,2,0,0
3/16/2020,Saint Lucia,,2,0,0
3/17/2020,Saint Lucia,,2,0,0
3/18/2020,Saint Lucia,,2,0,0
3/19/2020,Saint Lucia,,2,0,0
3/20/2020,Saint Lucia,,2,0,0
3/21/2020,Saint Lucia,,2,0,0
3/22/2020,Saint Lucia,,2,0,0
3/23/2020,Saint Lucia,,3,0,0
3/24/2020,Saint Lucia,,3,0,0
3/25/2020,Saint Lucia,,3,0,0
3/26/2020,Saint Lucia,,3,0,0
3/27/2020,Saint Lucia,,3,1,0
3/28/2020,Saint Lucia,,3,1,0
3/29/2020,Saint Lucia,,9,1,0
3/30/2020,Saint Lucia,,9,1,0
3/31/2020,Saint Lucia,,13,1,0
4/1/2020,Saint Lucia,,13,1,0
1/22/2020,Saint Vincent and the Grenadines,,0,0,0
1/23/2020,Saint Vincent and the Grenadines,,0,0,0
1/24/2020,Saint Vincent and the Grenadines,,0,0,0
1/25/2020,Saint Vincent and the Grenadines,,0,0,0
1/26/2020,Saint Vincent and the Grenadines,,0,0,0
1/27/2020,Saint Vincent and the Grenadines,,0,0,0
1/28/2020,Saint Vincent and the Grenadines,,0,0,0
1/29/2020,Saint Vincent and the Grenadines,,0,0,0
1/30/2020,Saint Vincent and the Grenadines,,0,0,0
1/31/2020,Saint Vincent and the Grenadines,,0,0,0
2/1/2020,Saint Vincent and the Grenadines,,0,0,0
2/2/2020,Saint Vincent and the Grenadines,,0,0,0
2/3/2020,Saint Vincent and the Grenadines,,0,0,0
2/4/2020,Saint Vincent and the Grenadines,,0,0,0
2/5/2020,Saint Vincent and the Grenadines,,0,0,0
2/6/2020,Saint Vincent and the Grenadines,,0,0,0
2/7/2020,Saint Vincent and the Grenadines,,0,0,0
2/8/2020,Saint Vincent and the Grenadines,,0,0,0
2/9/2020,Saint Vincent and the Grenadines,,0,0,0
2/10/2020,Saint Vincent and the Grenadines,,0,0,0
2/11/2020,Saint Vincent and the Grenadines,,0,0,0
2/12/2020,Saint Vincent and the Grenadines,,0,0,0
2/13/2020,Saint Vincent and the Grenadines,,0,0,0
2/14/2020,Saint Vincent and the Grenadines,,0,0,0
2/15/2020,Saint Vincent and the Grenadines,,0,0,0
2/16/2020,Saint Vincent and the Grenadines,,0,0,0
2/17/2020,Saint Vincent and the Grenadines,,0,0,0
2/18/2020,Saint Vincent and the Grenadines,,0,0,0
2/19/2020,Saint Vincent and the Grenadines,,0,0,0
2/20/2020,Saint Vincent and the Grenadines,,0,0,0
2/21/2020,Saint Vincent and the Grenadines,,0,0,0
2/22/2020,Saint Vincent and the Grenadines,,0,0,0
2/23/2020,Saint Vincent and the Grenadines,,0,0,0
2/24/2020,Saint Vincent and the Grenadines,,0,0,0
2/25/2020,Saint Vincent and the Grenadines,,0,0,0
2/26/2020,Saint Vincent and the Grenadines,,0,0,0
2/27/2020,Saint Vincent and the Grenadines,,0,0,0
2/28/2020,Saint Vincent and the Grenadines,,0,0,0
2/29/2020,Saint Vincent and the Grenadines,,0,0,0
3/1/2020,Saint Vincent and the Grenadines,,0,0,0
3/2/2020,Saint Vincent and the Grenadines,,0,0,0
3/3/2020,Saint Vincent and the Grenadines,,0,0,0
3/4/2020,Saint Vincent and the Grenadines,,0,0,0
3/5/2020,Saint Vincent and the Grenadines,,0,0,0
3/6/2020,Saint Vincent and the Grenadines,,0,0,0
3/7/2020,Saint Vincent and the Grenadines,,0,0,0
3/8/2020,Saint Vincent and the Grenadines,,0,0,0
3/9/2020,Saint Vincent and the Grenadines,,0,0,0
3/10/2020,Saint Vincent and the Grenadines,,0,0,0
3/11/2020,Saint Vincent and the Grenadines,,0,0,0
3/12/2020,Saint Vincent and the Grenadines,,0,0,0
3/13/2020,Saint Vincent and the Grenadines,,0,0,0
3/14/2020,Saint Vincent and the Grenadines,,1,0,0
3/15/2020,Saint Vincent and the Grenadines,,1,0,0
3/16/2020,Saint Vincent and the Grenadines,,1,0,0
3/17/2020,Saint Vincent and the Grenadines,,1,0,0
3/18/2020,Saint Vincent and the Grenadines,,1,0,0
3/19/2020,Saint Vincent and the Grenadines,,1,0,0
3/20/2020,Saint Vincent and the Grenadines,,1,0,0
3/21/2020,Saint Vincent and the Grenadines,,1,0,0
3/22/2020,Saint Vincent and the Grenadines,,1,0,0
3/23/2020,Saint Vincent and the Grenadines,,1,0,0
3/24/2020,Saint Vincent and the Grenadines,,1,0,0
3/25/2020,Saint Vincent and the Grenadines,,1,0,0
3/26/2020,Saint Vincent and the Grenadines,,1,0,0
3/27/2020,Saint Vincent and the Grenadines,,1,0,0
3/28/2020,Saint Vincent and the Grenadines,,1,1,0
3/29/2020,Saint Vincent and the Grenadines,,1,1,0
3/30/2020,Saint Vincent and the Grenadines,,1,1,0
3/31/2020,Saint Vincent and the Grenadines,,1,1,0
4/1/2020,Saint Vincent and the Grenadines,,1,1,0
1/22/2020,San Marino,,0,0,0
1/23/2020,San Marino,,0,0,0
1/24/2020,San Marino,,0,0,0
1/25/2020,San Marino,,0,0,0
1/26/2020,San Marino,,0,0,0
1/27/2020,San Marino,,0,0,0
1/28/2020,San Marino,,0,0,0
1/29/2020,San Marino,,0,0,0
1/30/2020,San Marino,,0,0,0
1/31/2020,San Marino,,0,0,0
2/1/2020,San Marino,,0,0,0
2/2/2020,San Marino,,0,0,0
2/3/2020,San Marino,,0,0,0
2/4/2020,San Marino,,0,0,0
2/5/2020,San Marino,,0,0,0
2/6/2020,San Marino,,0,0,0
2/7/2020,San Marino,,0,0,0
2/8/2020,San Marino,,0,0,0
2/9/2020,San Marino,,0,0,0
2/10/2020,San Marino,,0,0,0
2/11/2020,San Marino,,0,0,0
2/12/2020,San Marino,,0,0,0
2/13/2020,San Marino,,0,0,0
2/14/2020,San Marino,,0,0,0
2/15/2020,San Marino,,0,0,0
2/16/2020,San Marino,,0,0,0
2/17/2020,San Marino,,0,0,0
2/18/2020,San Marino,,0,0,0
2/19/2020,San Marino,,0,0,0
2/20/2020,San Marino,,0,0,0
2/21/2020,San Marino,,0,0,0
2/22/2020,San Marino,,0,0,0
2/23/2020,San Marino,,0,0,0
2/24/2020,San Marino,,0,0,0
2/25/2020,San Marino,,0,0,0
2/26/2020,San Marino,,0,0,0
2/27/2020,San Marino,,1,0,0
2/28/2020,San Marino,,1,0,0
2/29/2020,San Marino,,1,0,0
3/1/2020,San Marino,,1,0,0
3/2/2020,San Marino,,8,0,0
3/3/2020,San Marino,,10,0,1
3/4/2020,San Marino,,16,0,1
3/5/2020,San Marino,,21,0,1
3/6/2020,San Marino,,21,0,1
3/7/2020,San Marino,,23,0,1
3/8/2020,San Marino,,36,0,1
3/9/2020,San Marino,,36,0,1
3/10/2020,San Marino,,51,0,2
3/11/2020,San Marino,,62,0,2
3/12/2020,San Marino,,69,0,3
3/13/2020,San Marino,,80,0,5
3/14/2020,San Marino,,80,4,5
3/15/2020,San Marino,,101,4,5
3/16/2020,San Marino,,109,4,7
3/17/2020,San Marino,,109,4,7
3/18/2020,San Marino,,119,4,11
3/19/2020,San Marino,,119,4,11
3/20/2020,San Marino,,144,4,14
3/21/2020,San Marino,,144,4,20
3/22/2020,San Marino,,175,4,20
3/23/2020,San Marino,,187,4,20
3/24/2020,San Marino,,187,4,21
3/25/2020,San Marino,,208,4,21
3/26/2020,San Marino,,208,4,21
3/27/2020,San Marino,,223,4,21
3/28/2020,San Marino,,224,6,22
3/29/2020,San Marino,,224,6,22
3/30/2020,San Marino,,230,13,25
3/31/2020,San Marino,,236,13,26
4/1/2020,San Marino,,236,13,26
1/22/2020,Saudi Arabia,,0,0,0
1/23/2020,Saudi Arabia,,0,0,0
1/24/2020,Saudi Arabia,,0,0,0
1/25/2020,Saudi Arabia,,0,0,0
1/26/2020,Saudi Arabia,,0,0,0
1/27/2020,Saudi Arabia,,0,0,0
1/28/2020,Saudi Arabia,,0,0,0
1/29/2020,Saudi Arabia,,0,0,0
1/30/2020,Saudi Arabia,,0,0,0
1/31/2020,Saudi Arabia,,0,0,0
2/1/2020,Saudi Arabia,,0,0,0
2/2/2020,Saudi Arabia,,0,0,0
2/3/2020,Saudi Arabia,,0,0,0
2/4/2020,Saudi Arabia,,0,0,0
2/5/2020,Saudi Arabia,,0,0,0
2/6/2020,Saudi Arabia,,0,0,0
2/7/2020,Saudi Arabia,,0,0,0
2/8/2020,Saudi Arabia,,0,0,0
2/9/2020,Saudi Arabia,,0,0,0
2/10/2020,Saudi Arabia,,0,0,0
2/11/2020,Saudi Arabia,,0,0,0
2/12/2020,Saudi Arabia,,0,0,0
2/13/2020,Saudi Arabia,,0,0,0
2/14/2020,Saudi Arabia,,0,0,0
2/15/2020,Saudi Arabia,,0,0,0
2/16/2020,Saudi Arabia,,0,0,0
2/17/2020,Saudi Arabia,,0,0,0
2/18/2020,Saudi Arabia,,0,0,0
2/19/2020,Saudi Arabia,,0,0,0
2/20/2020,Saudi Arabia,,0,0,0
2/21/2020,Saudi Arabia,,0,0,0
2/22/2020,Saudi Arabia,,0,0,0
2/23/2020,Saudi Arabia,,0,0,0
2/24/2020,Saudi Arabia,,0,0,0
2/25/2020,Saudi Arabia,,0,0,0
2/26/2020,Saudi Arabia,,0,0,0
2/27/2020,Saudi Arabia,,0,0,0
2/28/2020,Saudi Arabia,,0,0,0
2/29/2020,Saudi Arabia,,0,0,0
3/1/2020,Saudi Arabia,,0,0,0
3/2/2020,Saudi Arabia,,1,0,0
3/3/2020,Saudi Arabia,,1,0,0
3/4/2020,Saudi Arabia,,1,0,0
3/5/2020,Saudi Arabia,,5,0,0
3/6/2020,Saudi Arabia,,5,0,0
3/7/2020,Saudi Arabia,,5,0,0
3/8/2020,Saudi Arabia,,11,0,0
3/9/2020,Saudi Arabia,,15,0,0
3/10/2020,Saudi Arabia,,20,1,0
3/11/2020,Saudi Arabia,,21,1,0
