Province_State,Country,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key
Iowa,US,4/1/2020 21:58,43.08178477,-93.73454884,3,0,0,0,"Hancock, Iowa, US"
Kentucky,US,4/1/2020 21:58,37.83766422,-86.78280584,1,0,0,0,"Hancock, Kentucky, US"
Mississippi,US,4/1/2020 21:58,30.41830223,-89.48851033,20,1,0,0,"Hancock, Mississippi, US"
Ohio,US,4/1/2020 21:58,41.00250487,-83.66838948,6,0,0,0,"Hancock, Ohio, US"
West Virginia,US,4/1/2020 21:58,40.51943859,-80.57461608,6,0,0,0,"Hancock, West Virginia, US"
Virginia,US,4/1/2020 21:58,37.7583355,-77.49464673,6,0,0,0,"Hanover, Virginia, US"
Georgia,US,4/1/2020 21:58,33.79602175,-85.21005667,5,0,0,0,"Haralson, Georgia, US"
Tennessee,US,4/1/2020 21:58,35.20772017,-88.99161161,4,0,0,0,"Hardeman, Tennessee, US"
Iowa,US,4/1/2020 21:58,42.38353877,-93.23654611,1,0,0,0,"Hardin, Iowa, US"
Kentucky,US,4/1/2020 21:58,37.6976111,-85.96319251,6,0,0,0,"Hardin, Kentucky, US"
Tennessee,US,4/1/2020 21:58,35.19732531,-88.18593755,2,0,0,0,"Hardin, Tennessee, US"
Texas,US,4/1/2020 21:58,30.33364686,-94.38931817,13,0,0,0,"Hardin, Texas, US"
West Virginia,US,4/1/2020 21:58,39.00683177,-78.85855301,1,0,0,0,"Hardy, West Virginia, US"
Maryland,US,4/1/2020 21:58,39.55010644,-76.3077594,34,0,0,0,"Harford, Maryland, US"
North Carolina,US,4/1/2020 21:58,35.36731853,-78.87243571,18,1,0,0,"Harnett, North Carolina, US"
Georgia,US,4/1/2020 21:58,32.73709786,-84.90538572,3,0,0,0,"Harris, Georgia, US"
Texas,US,4/1/2020 21:58,29.86,-95.39,847,6,0,0,"Harris,Texas,US"
Indiana,US,4/1/2020 21:58,38.19467379,-86.10948271,15,0,0,0,"Harrison, Indiana, US"
Iowa,US,4/1/2020 21:58,41.68330137,-95.81558439,10,0,0,0,"Harrison, Iowa, US"
Kentucky,US,4/1/2020 21:58,38.44188174,-84.32869741,11,0,0,0,"Harrison, Kentucky, US"
Mississippi,US,4/1/2020 21:58,30.51359752,-89.12467576,49,1,0,0,"Harrison, Mississippi, US"
Missouri,US,4/1/2020 21:58,40.35570088,-93.99222144,1,0,0,0,"Harrison, Missouri, US"
Texas,US,4/1/2020 21:58,32.54935988,-94.36934071,3,0,0,0,"Harrison, Texas, US"
West Virginia,US,4/1/2020 21:58,39.2853852,-80.37919577,14,0,0,0,"Harrison, West Virginia, US"
Virginia,US,4/1/2020 21:58,38.43542574,-78.87536254,10,0,0,0,"Harrisonburg, Virginia, US"
Georgia,US,4/1/2020 21:58,34.34626973,-82.96567682,4,0,0,0,"Hart, Georgia, US"
Connecticut,US,4/1/2020 21:58,41.80283011,-72.73103891,469,11,0,0,"Hartford, Connecticut, US"
Kansas,US,4/1/2020 21:58,38.04293782,-97.42747573,2,0,0,0,"Harvey, Kansas, US"
Hawaii,US,4/1/2020 21:58,19.60121157,-155.5210167,15,0,0,0,"Hawaii, Hawaii, US"
Tennessee,US,4/1/2020 21:58,36.44355426,-82.94885298,5,0,0,0,"Hawkins, Tennessee, US"
Texas,US,4/1/2020 21:58,30.05669873,-98.02944344,42,0,0,0,"Hays, Texas, US"
Tennessee,US,4/1/2020 21:58,35.58332824,-89.28536625,2,0,0,0,"Haywood, Tennessee, US"
Georgia,US,4/1/2020 21:58,33.29686567,-85.12886832,3,1,0,0,"Heard, Georgia, US"
Arkansas,US,4/1/2020 21:58,33.73325583,-93.66935133,1,0,0,0,"Hempstead, Arkansas, US"
Kentucky,US,4/1/2020 21:58,37.79344553,-87.57392021,5,0,0,0,"Henderson, Kentucky, US"
North Carolina,US,4/1/2020 21:58,35.33788927,-82.4766782,18,0,0,0,"Henderson, North Carolina, US"
Texas,US,4/1/2020 21:58,32.21128872,-95.85846587,1,0,0,0,"Henderson, Texas, US"
Indiana,US,4/1/2020 21:58,39.76719009,-86.51037283,91,1,0,0,"Hendricks, Indiana, US"
Florida,US,4/1/2020 21:58,26.55386945,-81.16469006,4,0,0,0,"Hendry, Florida, US"
Minnesota,US,4/1/2020 21:58,45.00761521,-93.47694895,218,5,0,0,"Hennepin, Minnesota, US"
Virginia,US,4/1/2020 21:58,37.53460572,-77.39326555,78,2,0,0,"Henrico, Virginia, US"
Georgia,US,4/1/2020 21:58,33.4533428,-84.1481466,90,2,0,0,"Henry, Georgia, US"
Illinois,US,4/1/2020 21:58,41.3533994,-90.13296166,3,0,0,0,"Henry, Illinois, US"
Indiana,US,4/1/2020 21:58,39.93029017,-85.39625719,4,0,0,0,"Henry, Indiana, US"
Iowa,US,4/1/2020 21:58,40.98767962,-91.54436349,5,0,0,0,"Henry, Iowa, US"
Missouri,US,4/1/2020 21:58,38.38482826,-93.79293734,1,1,0,0,"Henry, Missouri, US"
Tennessee,US,4/1/2020 21:58,36.33160906,-88.30121797,1,0,0,0,"Henry, Tennessee, US"
Virginia,US,4/1/2020 21:58,36.68542395,-79.87634026,2,0,0,0,"Henry, Virginia, US"
New York,US,4/1/2020 21:58,43.42034246,-74.96145307,12,2,0,0,"Herkimer, New York, US"
Florida,US,4/1/2020 21:58,28.55364461,-82.42700204,24,0,0,0,"Hernando, Florida, US"
North Carolina,US,4/1/2020 21:58,36.3607755,-76.98104134,4,0,0,0,"Hertford, North Carolina, US"
Tennessee,US,4/1/2020 21:58,35.80609681,-87.47643507,1,0,0,0,"Hickman, Tennessee, US"
Texas,US,4/1/2020 21:58,26.39418217,-98.18299696,46,0,0,0,"Hidalgo, Texas, US"
Ohio,US,4/1/2020 21:58,39.1839264,-83.60331456,2,0,0,0,"Highland, Ohio, US"
Florida,US,4/1/2020 21:58,27.34254618,-81.34071957,17,1,0,0,"Highlands, Florida, US"
Montana,US,4/1/2020 21:58,48.62879827,-110.1129252,1,0,0,0,"Hill, Montana, US"
Texas,US,4/1/2020 21:58,31.99045053,-97.13423143,2,0,0,0,"Hill, Texas, US"
Florida,US,4/1/2020 21:58,27.9276559,-82.32013172,309,3,0,0,"Hillsborough, Florida, US"
New Hampshire,US,4/1/2020 21:58,42.91537785,-71.7200253,99,2,0,0,"Hillsborough, New Hampshire, US"
Michigan,US,4/1/2020 21:58,41.88753639,-84.59312019,19,1,0,0,"Hillsdale, Michigan, US"
Mississippi,US,4/1/2020 21:58,32.2656285,-90.44435448,109,0,0,0,"Hinds, Mississippi, US"
Colorado,US,4/1/2020 21:58,37.82247444,-107.3004345,1,0,0,0,"Hinsdale, Colorado, US"
Texas,US,4/1/2020 21:58,33.60771256,-102.3431676,7,0,0,0,"Hockley, Texas, US"
North Carolina,US,4/1/2020 21:58,35.01888303,-79.23651674,4,0,0,0,"Hoke, North Carolina, US"
Florida,US,4/1/2020 21:58,30.86747479,-85.81319222,1,0,0,0,"Holmes, Florida, US"
Mississippi,US,4/1/2020 21:58,33.12345854,-90.08923538,16,2,0,0,"Holmes, Mississippi, US"
Ohio,US,4/1/2020 21:58,40.56163713,-81.92635677,1,0,0,0,"Holmes, Ohio, US"
Hawaii,US,4/1/2020 21:58,21.45803166,-157.9712182,157,0,0,0,"Honolulu, Hawaii, US"
Texas,US,4/1/2020 21:58,32.42990927,-97.83242024,6,0,0,0,"Hood, Texas, US"
Oregon,US,4/1/2020 21:58,45.51872811,-121.6552036,2,0,0,0,"Hood River, Oregon, US"
Virginia,US,4/1/2020 21:58,37.29186313,-77.29754684,4,0,0,0,"Hopewell, Virginia, US"
Kentucky,US,4/1/2020 21:58,37.30939025,-87.54670406,17,1,0,0,"Hopkins, Kentucky, US"
Texas,US,4/1/2020 21:58,33.14875072,-95.56351139,3,0,0,0,"Hopkins, Texas, US"
South Carolina,US,4/1/2020 21:58,33.9212828,-78.99555293,42,3,0,0,"Horry, South Carolina, US"
Arkansas,US,4/1/2020 21:58,34.31709259,-92.95396325,1,0,0,0,"Hot Spring, Arkansas, US"
Michigan,US,4/1/2020 21:58,46.89988536,-88.68495385,1,0,0,0,"Houghton, Michigan, US"
Alabama,US,4/1/2020 21:58,31.15197924,-85.29939599,8,0,0,0,"Houston, Alabama, US"
Georgia,US,4/1/2020 21:58,32.45802497,-83.66879087,35,4,0,0,"Houston, Georgia, US"
Tennessee,US,4/1/2020 21:58,36.28872054,-87.71878828,1,0,0,0,"Houston, Tennessee, US"
Arkansas,US,4/1/2020 21:58,34.09007427,-93.9934871,1,0,0,0,"Howard, Arkansas, US"
Indiana,US,4/1/2020 21:58,40.48527731,-86.11351892,20,1,0,0,"Howard, Indiana, US"
Maryland,US,4/1/2020 21:58,39.25305293,-76.93126208,142,2,0,0,"Howard, Maryland, US"
New Jersey,US,4/1/2020 21:58,40.73766234,-74.07515667,1910,29,0,0,"Hudson, New Jersey, US"
Colorado,US,4/1/2020 21:58,37.68473101,-104.9612585,1,0,0,0,"Huerfano, Colorado, US"
South Dakota,US,4/1/2020 21:58,44.39091534,-99.99661148,2,0,0,0,"Hughes, South Dakota, US"
California,US,4/1/2020 21:58,40.69923009,-123.876044,27,0,0,0,"Humboldt, California, US"
Nevada,US,4/1/2020 21:58,41.40692186,-118.1109427,5,0,0,0,"Humboldt, Nevada, US"
Mississippi,US,4/1/2020 21:58,33.12825718,-90.52252707,4,1,0,0,"Humphreys, Mississippi, US"
Tennessee,US,4/1/2020 21:58,36.03958805,-87.77992872,2,0,0,0,"Humphreys, Tennessee, US"
Texas,US,4/1/2020 21:58,33.12351514,-96.08551032,4,0,0,0,"Hunt, Texas, US"
New Jersey,US,4/1/2020 21:58,40.56335249,-74.91284156,117,0,0,0,"Hunterdon, New Jersey, US"
Pennsylvania,US,4/1/2020 21:58,40.42162652,-77.97673273,1,0,0,0,"Huntingdon, Pennsylvania, US"
Indiana,US,4/1/2020 21:58,40.82907273,-85.48822092,2,0,0,0,"Huntington, Indiana, US"
Michigan,US,4/1/2020 21:58,43.83353985,-83.04078453,3,0,0,0,"Huron, Michigan, US"
Ohio,US,4/1/2020 21:58,41.14651175,-82.59867951,4,1,0,0,"Huron, Ohio, US"
South Dakota,US,4/1/2020 21:58,43.33449012,-97.75536441,2,0,0,0,"Hutchinson, South Dakota, US"
Louisiana,US,4/1/2020 21:58,29.86803617,-91.75871777,49,1,0,0,"Iberia, Louisiana, US"
Louisiana,US,4/1/2020 21:58,30.25734305,-91.3499598,36,3,0,0,"Iberville, Louisiana, US"
Idaho,US,4/1/2020 21:58,45.84721541,-115.4634436,2,0,0,0,"Idaho, Idaho, US"
California,US,4/1/2020 21:58,33.0393082,-115.3669042,38,0,0,0,"Imperial, California, US"
Arkansas,US,4/1/2020 21:58,35.74242707,-91.57001641,3,0,0,0,"Independence, Arkansas, US"
Florida,US,4/1/2020 21:58,27.69308961,-80.60556721,33,0,0,0,"Indian River, Florida, US"
Pennsylvania,US,4/1/2020 21:58,40.65241041,-79.08963285,6,0,0,0,"Indiana, Pennsylvania, US"
Michigan,US,4/1/2020 21:58,42.59716886,-84.37472069,121,1,0,0,"Ingham, Michigan, US"
California,US,4/1/2020 21:58,36.51112084,-117.4111978,9,0,0,0,"Inyo, California, US"
Michigan,US,4/1/2020 21:58,42.94502238,-85.07413319,6,0,0,0,"Ionia, Michigan, US"
Michigan,US,4/1/2020 21:58,44.35486835,-83.63484895,1,0,0,0,"Iosco, Michigan, US"
Iowa,US,4/1/2020 21:58,41.68630265,-92.0643373,5,0,0,0,"Iowa, Iowa, US"
Wisconsin,US,4/1/2020 21:58,43.00050278,-90.13469017,3,0,0,0,"Iowa, Wisconsin, US"
North Carolina,US,4/1/2020 21:58,35.80950511,-80.8743128,25,0,0,0,"Iredell, North Carolina, US"
Utah,US,4/1/2020 21:58,37.8590362,-113.2897381,6,0,0,0,"Iron, Utah, US"
Wisconsin,US,4/1/2020 21:58,46.26302338,-90.24295041,1,1,0,0,"Iron, Wisconsin, US"
Illinois,US,4/1/2020 21:58,40.74717633,-87.82466784,2,0,0,0,"Iroquois, Illinois, US"
Georgia,US,4/1/2020 21:58,31.60213036,-83.27501387,3,0,0,0,"Irwin, Georgia, US"
Michigan,US,4/1/2020 21:58,43.64060976,-84.84664923,7,1,0,0,"Isabella, Michigan, US"
Minnesota,US,4/1/2020 21:58,45.56181234,-93.29487636,2,0,0,0,"Isanti, Minnesota, US"
Washington,US,4/1/2020 21:58,48.14713305,-122.5216407,109,3,0,0,"Island, Washington, US"
Virginia,US,4/1/2020 21:58,36.90579348,-76.70842863,5,0,0,0,"Isle of Wight, Virginia, US"
Minnesota,US,4/1/2020 21:58,47.51009045,-93.63092229,1,0,0,0,"Itasca, Minnesota, US"
Mississippi,US,4/1/2020 21:58,34.27993475,-88.3606733,4,0,0,0,"Itawamba, Mississippi, US"
Alabama,US,4/1/2020 21:58,34.78144169,-85.99750489,8,1,0,0,"Jackson, Alabama, US"
Florida,US,4/1/2020 21:58,30.7954597,-85.21500423,2,0,0,0,"Jackson, Florida, US"
Georgia,US,4/1/2020 21:58,34.13794553,-83.56814788,9,0,0,0,"Jackson, Georgia, US"
Illinois,US,4/1/2020 21:58,37.78595185,-89.38232563,4,0,0,0,"Jackson, Illinois, US"
Indiana,US,4/1/2020 21:58,38.9091582,-86.03851889,10,0,0,0,"Jackson, Indiana, US"
Iowa,US,4/1/2020 21:58,42.17178824,-90.57354837,1,0,0,0,"Jackson, Iowa, US"
Kansas,US,4/1/2020 21:58,39.41673394,-95.79356799,1,0,0,0,"Jackson, Kansas, US"
Louisiana,US,4/1/2020 21:58,32.30251776,-92.55692092,4,0,0,0,"Jackson, Louisiana, US"
Michigan,US,4/1/2020 21:58,42.24807035,-84.42258681,56,2,0,0,"Jackson, Michigan, US"
Minnesota,US,4/1/2020 21:58,43.67423373,-95.15398258,1,0,0,0,"Jackson, Minnesota, US"
Mississippi,US,4/1/2020 21:58,30.54020656,-88.64184064,52,0,0,0,"Jackson, Mississippi, US"
Missouri,US,4/1/2020 21:58,39.01002188,-94.34724536,86,1,0,0,"Jackson, Missouri, US"
North Carolina,US,4/1/2020 21:58,35.28814273,-83.14093385,1,0,0,0,"Jackson, North Carolina, US"
Oklahoma,US,4/1/2020 21:58,34.58781741,-99.41138784,2,0,0,0,"Jackson, Oklahoma, US"
Oregon,US,4/1/2020 21:58,42.43201126,-122.7289309,22,0,0,0,"Jackson, Oregon, US"
Texas,US,4/1/2020 21:58,28.95472367,-96.57749563,1,0,0,0,"Jackson, Texas, US"
West Virginia,US,4/1/2020 21:58,38.84263974,-81.68148753,11,0,0,0,"Jackson, West Virginia, US"
Wisconsin,US,4/1/2020 21:58,44.31864893,-90.80566792,2,0,0,0,"Jackson, Wisconsin, US"
Virginia,US,4/1/2020 21:58,37.31156958,-76.76950618,95,2,0,0,"James City, Virginia, US"
Georgia,US,4/1/2020 21:58,33.31535543,-83.68844964,2,0,0,0,"Jasper, Georgia, US"
Indiana,US,4/1/2020 21:58,41.02078733,-87.11553319,9,1,0,0,"Jasper, Indiana, US"
Iowa,US,4/1/2020 21:58,41.68576082,-93.05567785,7,0,0,0,"Jasper, Iowa, US"
Mississippi,US,4/1/2020 21:58,32.01922104,-89.11786866,1,0,0,0,"Jasper, Mississippi, US"
Missouri,US,4/1/2020 21:58,37.20351921,-94.34050458,7,0,0,0,"Jasper,Missouri,US"
South Carolina,US,4/1/2020 21:58,32.43171982,-81.02487495,4,0,0,0,"Jasper, South Carolina, US"
Texas,US,4/1/2020 21:58,30.74685667,-94.02667579,1,0,0,0,"Jasper, Texas, US"
Indiana,US,4/1/2020 21:58,40.43781032,-85.00576229,1,0,0,0,"Jay, Indiana, US"
Georgia,US,4/1/2020 21:58,31.80405727,-82.6372487,0,0,0,0,"Jeff Davis, Georgia, US"
Alabama,US,4/1/2020 21:58,33.55554728,-86.895063,292,4,0,0,"Jefferson, Alabama, US"
Arkansas,US,4/1/2020 21:58,34.26767081,-91.92619839,42,0,0,0,"Jefferson, Arkansas, US"
Colorado,US,4/1/2020 21:58,39.58635604,-105.2517692,304,6,0,0,"Jefferson, Colorado, US"
Georgia,US,4/1/2020 21:58,33.05867328,-82.41609057,2,0,0,0,"Jefferson, Georgia, US"
Idaho,US,4/1/2020 21:58,43.82078483,-112.3131749,3,0,0,0,"Jefferson, Idaho, US"
Indiana,US,4/1/2020 21:58,38.78576239,-85.43633383,1,0,0,0,"Jefferson, Indiana, US"
Kansas,US,4/1/2020 21:58,39.2347941,-95.38289232,1,0,0,0,"Jefferson, Kansas, US"
Kentucky,US,4/1/2020 21:58,38.18664655,-85.65931031,206,7,0,0,"Jefferson, Kentucky, US"
Louisiana,US,4/1/2020 21:58,29.74075478,-90.11115756,1433,64,0,0,"Jefferson, Louisiana, US"
Mississippi,US,4/1/2020 21:58,31.73397872,-91.03764977,1,0,0,0,"Jefferson, Mississippi, US"
Missouri,US,4/1/2020 21:58,38.25926778,-90.53870896,38,0,0,0,"Jefferson, Missouri, US"
Montana,US,4/1/2020 21:58,46.14907081,-112.094396,2,0,0,0,"Jefferson, Montana, US"
New York,US,4/1/2020 21:58,44.04200959,-75.94653457,12,0,0,0,"Jefferson, New York, US"
Ohio,US,4/1/2020 21:58,40.38614126,-80.76259514,11,0,0,0,"Jefferson, Ohio, US"
Tennessee,US,4/1/2020 21:58,36.04818632,-83.45148924,6,0,0,0,"Jefferson, Tennessee, US"
Texas,US,4/1/2020 21:58,29.8832777,-94.16434171,27,1,0,0,"Jefferson, Texas, US"
Washington,US,4/1/2020 21:58,47.75003077,-123.5609704,17,0,0,0,"Jefferson, Washington, US"
West Virginia,US,4/1/2020 21:58,39.30776166,-77.86014147,9,0,0,0,"Jefferson, West Virginia, US"
Wisconsin,US,4/1/2020 21:58,43.02054068,-88.77529134,12,0,0,0,"Jefferson, Wisconsin, US"
Louisiana,US,4/1/2020 21:58,30.26896765,-92.81210004,9,0,0,0,"Jefferson Davis, Louisiana, US"
Georgia,US,4/1/2020 21:58,32.79248718,-81.96040187,1,0,0,0,"Jenkins, Georgia, US"
Indiana,US,4/1/2020 21:58,38.99588883,-85.62710784,17,0,0,0,"Jennings, Indiana, US"
Idaho,US,4/1/2020 21:58,42.68891267,-114.2655033,2,0,0,0,"Jerome, Idaho, US"
Kentucky,US,4/1/2020 21:58,37.87119786,-84.58252003,13,0,0,0,"Jessamine, Kentucky, US"
Illinois,US,4/1/2020 21:58,42.36542373,-90.21094405,3,0,0,0,"Jo Daviess, Illinois, US"
Arkansas,US,4/1/2020 21:58,35.56759135,-93.46036368,1,0,0,0,"Johnson, Arkansas, US"
Georgia,US,4/1/2020 21:58,32.70211082,-82.66166794,1,0,0,0,"Johnson, Georgia, US"
Indiana,US,4/1/2020 21:58,39.48994426,-86.10149107,118,3,0,0,"Johnson, Indiana, US"
Iowa,US,4/1/2020 21:58,41.67169354,-91.58754744,76,0,0,0,"Johnson, Iowa, US"
Kansas,US,4/1/2020 21:58,38.88548175,-94.82250877,143,3,0,0,"Johnson, Kansas, US"
Missouri,US,4/1/2020 21:58,38.74719601,-93.80691168,19,0,0,0,"Johnson, Missouri, US"
Tennessee,US,4/1/2020 21:58,36.4552395,-81.84886538,2,0,0,0,"Johnson, Tennessee, US"
Texas,US,4/1/2020 21:58,32.37877812,-97.36615819,12,1,0,0,"Johnson, Texas, US"
Wyoming,US,4/1/2020 21:58,44.04057166,-106.5845174,7,0,0,0,"Johnson, Wyoming, US"
North Carolina,US,4/1/2020 21:58,35.51745004,-78.36622717,17,1,0,0,"Johnston, North Carolina, US"
Georgia,US,4/1/2020 21:58,33.02512137,-83.56019163,4,0,0,0,"Jones, Georgia, US"
Iowa,US,4/1/2020 21:58,42.12118609,-91.13139641,4,0,0,0,"Jones, Iowa, US"
Mississippi,US,4/1/2020 21:58,31.62257767,-89.168969,6,0,0,0,"Jones, Mississippi, US"
Oregon,US,4/1/2020 21:58,42.3665549,-123.5561938,10,0,0,0,"Josephine, Oregon, US"
Alaska,US,4/1/2020 21:58,58.45031811,-134.200436,9,0,0,0,"Juneau, Alaska, US"
Wisconsin,US,4/1/2020 21:58,43.92456975,-90.11120239,4,0,0,0,"Juneau, Wisconsin, US"
Pennsylvania,US,4/1/2020 21:58,40.53358749,-77.3997513,2,0,0,0,"Juniata, Pennsylvania, US"
Michigan,US,4/1/2020 21:58,42.24542231,-85.53038622,30,1,0,0,"Kalamazoo, Michigan, US"
Michigan,US,4/1/2020 21:58,44.68512729,-85.09085699,7,1,0,0,"Kalkaska, Michigan, US"
West Virginia,US,4/1/2020 21:58,38.33860077,-81.52857054,37,0,0,0,"Kanawha, West Virginia, US"
Minnesota,US,4/1/2020 21:58,45.1526059,-95.00586446,2,0,0,0,"Kandiyohi, Minnesota, US"
Illinois,US,4/1/2020 21:58,41.93842729,-88.42861412,142,8,0,0,"Kane, Illinois, US"
Illinois,US,4/1/2020 21:58,41.13746989,-87.86205334,51,0,0,0,"Kankakee, Illinois, US"
Missouri,US,4/1/2020 21:58,39.0997,-94.5786,128,0,0,0,"Kansas City,Missouri,US"
Texas,US,4/1/2020 21:58,28.90705334,-97.85960149,2,0,0,0,"Karnes, Texas, US"
Hawaii,US,4/1/2020 21:58,22.03935037,-159.5966786,12,0,0,0,"Kauai, Hawaii, US"
Texas,US,4/1/2020 21:58,32.5991417,-96.28734728,4,0,0,0,"Kaufman, Texas, US"
Oklahoma,US,4/1/2020 21:58,36.81799745,-97.14421435,24,1,0,0,"Kay, Oklahoma, US"
Nebraska,US,4/1/2020 21:58,40.50663314,-98.94877182,1,0,0,0,"Kearney, Nebraska, US"
Mississippi,US,4/1/2020 21:58,32.75462946,-88.64105766,1,0,0,0,"Kemper, Mississippi, US"
Alaska,US,4/1/2020 21:58,60.24429722,-151.5388884,7,0,0,0,"Kenai Peninsula,Alaska,US"
Illinois,US,4/1/2020 21:58,41.59081014,-88.42869583,27,2,0,0,"Kendall, Illinois, US"
Texas,US,4/1/2020 21:58,29.94414155,-98.7113588,7,0,0,0,"Kendall, Texas, US"
Maine,US,4/1/2020 21:58,44.40759555,-69.76738544,12,1,0,0,"Kennebec, Maine, US"
Wisconsin,US,4/1/2020 21:58,42.57639354,-88.04051686,54,0,0,0,"Kenosha, Wisconsin, US"
Delaware,US,4/1/2020 21:58,39.08646628,-75.56884914,41,3,0,0,"Kent, Delaware, US"
Maryland,US,4/1/2020 21:58,39.24976208,-76.04741541,3,0,0,0,"Kent, Maryland, US"
Michigan,US,4/1/2020 21:58,43.03197711,-85.54934642,119,2,0,0,"Kent, Michigan, US"
Rhode Island,US,4/1/2020 21:58,41.67106337,-71.57641596,39,0,0,0,"Kent, Rhode Island, US"
Kentucky,US,4/1/2020 21:58,38.93950319,-84.53241199,20,1,0,0,"Kenton, Kentucky, US"
Iowa,US,4/1/2020 21:58,41.33649833,-92.1785067,1,0,0,0,"Keokuk, Iowa, US"
California,US,4/1/2020 21:58,35.34329425,-118.7277796,110,1,0,0,"Kern, California, US"
Texas,US,4/1/2020 21:58,30.06040006,-99.34930144,1,0,0,0,"Kerr, Texas, US"
South Carolina,US,4/1/2020 21:58,34.33988254,-80.58763164,116,2,0,0,"Kershaw, South Carolina, US"
Alaska,US,4/1/2020 21:58,55.57445008,-130.975561,13,0,0,0,"Ketchikan Gateway, Alaska, US"
Nebraska,US,4/1/2020 21:58,41.19774275,-103.7148131,1,0,0,0,"Kimball, Nebraska, US"
Washington,US,4/1/2020 21:58,47.49137892,-121.8346131,2330,150,0,0,"King, Washington, US"
Virginia,US,4/1/2020 21:58,38.26818502,-77.15852768,4,0,0,0,"King George, Virginia, US"
Virginia,US,4/1/2020 21:58,37.70965316,-77.09384941,1,0,0,0,"King William, Virginia, US"
Virginia,US,4/1/2020 21:58,37.71044922,-76.88689628,1,0,0,0,"King and Queen, Virginia, US"
California,US,4/1/2020 21:58,36.07409056,-119.8159973,4,0,0,0,"Kings, California, US"
South Dakota,US,4/1/2020 21:58,44.36956169,-97.4913945,0,0,0,0,"Kingsbury, South Dakota, US"
Colorado,US,4/1/2020 21:58,39.30497777,-102.6022199,2,0,0,0,"Kit Carson, Colorado, US"
Washington,US,4/1/2020 21:58,47.63479026,-122.6436061,74,0,0,0,"Kitsap, Washington, US"
Washington,US,4/1/2020 21:58,47.12521214,-120.679439,9,0,0,0,"Kittitas, Washington, US"
Oregon,US,4/1/2020 21:58,42.68762984,-121.6496461,5,0,0,0,"Klamath, Oregon, US"
Texas,US,4/1/2020 21:58,27.42435506,-97.69894948,1,0,0,0,"Kleberg, Texas, US"
Washington,US,4/1/2020 21:58,45.87325839,-120.7913598,9,1,0,0,"Klickitat, Washington, US"
Illinois,US,4/1/2020 21:58,40.93148779,-90.2133034,1,0,0,0,"Knox, Illinois, US"
Indiana,US,4/1/2020 21:58,38.68861576,-87.4194665,3,0,0,0,"Knox, Indiana, US"
Maine,US,4/1/2020 21:58,44.11486325,-69.10529169,5,0,0,0,"Knox, Maine, US"
Nebraska,US,4/1/2020 21:58,42.63758421,-97.89178836,2,0,0,0,"Knox, Nebraska, US"
Ohio,US,4/1/2020 21:58,40.39830217,-82.42027563,4,0,0,0,"Knox, Ohio, US"
Tennessee,US,4/1/2020 21:58,35.99508821,-83.94635435,78,1,0,0,"Knox, Tennessee, US"
Idaho,US,4/1/2020 21:58,47.67282258,-116.7020872,30,0,0,0,"Kootenai, Idaho, US"
Indiana,US,4/1/2020 21:58,41.24521668,-85.86312322,5,0,0,0,"Kosciusko, Indiana, US"
Iowa,US,4/1/2020 21:58,43.20405458,-94.20691791,1,0,0,0,"Kossuth, Iowa, US"
Wisconsin,US,4/1/2020 21:58,43.90632465,-91.11451093,19,0,0,0,"La Crosse, Wisconsin, US"
Arizona,US,4/1/2020 21:58,33.72854224,-113.9810029,2,0,0,0,"La Paz, Arizona, US"
Colorado,US,4/1/2020 21:58,37.28632032,-107.8429014,23,0,0,0,"La Plata, Colorado, US"
Indiana,US,4/1/2020 21:58,41.64232188,-85.42674232,2,0,0,0,"LaGrange, Indiana, US"
Indiana,US,4/1/2020 21:58,41.54366008,-86.74072188,11,0,0,0,"LaPorte, Indiana, US"
Illinois,US,4/1/2020 21:58,41.3442613,-88.88633881,6,1,0,0,"LaSalle,Illinois,US"
Louisiana,US,4/1/2020 21:58,31.67884782,-92.15907765,2,0,0,0,"LaSalle,Louisiana,US"
Kansas,US,4/1/2020 21:58,37.19113093,-95.29849679,1,0,0,0,"Labette, Kansas, US"
Minnesota,US,4/1/2020 21:58,44.9973857,-96.17488219,1,0,0,0,"Lac qui Parle,Minnesota,US"
Pennsylvania,US,4/1/2020 21:58,41.43564672,-75.60379201,85,3,0,0,"Lackawanna, Pennsylvania, US"
Louisiana,US,4/1/2020 21:58,30.2049055,-92.06959876,159,2,0,0,"Lafayette, Louisiana, US"
Mississippi,US,4/1/2020 21:58,34.35687874,-89.48490961,15,1,0,0,"Lafayette, Mississippi, US"
Missouri,US,4/1/2020 21:58,39.06986886,-93.78076396,20,1,0,0,"Lafayette, Missouri, US"
Louisiana,US,4/1/2020 21:58,29.52470226,-90.40976986,105,4,0,0,"Lafourche, Louisiana, US"
Colorado,US,4/1/2020 21:58,39.20278823,-106.3555697,1,0,0,0,"Lake, Colorado, US"
Florida,US,4/1/2020 21:58,28.76202069,-81.7125123,67,0,0,0,"Lake, Florida, US"
Illinois,US,4/1/2020 21:58,42.3224907,-88.00367925,477,3,0,0,"Lake, Illinois, US"
Indiana,US,4/1/2020 21:58,41.41874274,-87.38277575,180,6,0,0,"Lake, Indiana, US"
Montana,US,4/1/2020 21:58,47.64514965,-114.0898013,4,0,0,0,"Lake, Montana, US"
Ohio,US,4/1/2020 21:58,41.69710807,-81.23676539,48,2,0,0,"Lake, Ohio, US"
