Date,Country,Confirmed
2/20/2020,China,476
2/21/2020,China,479
2/22/2020,China,479
2/23/2020,China,480
2/24/2020,China,480
2/25/2020,China,480
2/26/2020,China,480
2/27/2020,China,480
2/28/2020,China,480
2/29/2020,China,480
2/3/2020,China,121
2/4/2020,China,155
2/5/2020,China,190
2/6/2020,China,227
2/7/2020,China,277
2/8/2020,China,295
2/9/2020,China,307
3/1/2020,China,480
3/10/2020,China,481
3/11/2020,China,482
3/12/2020,China,482
3/13/2020,China,482
3/14/2020,China,482
3/15/2020,China,482
3/16/2020,China,482
3/17/2020,China,482
3/18/2020,China,482
3/19/2020,China,483
3/2/2020,China,480
3/20/2020,China,484
3/21/2020,China,484
3/22/2020,China,484
3/23/2020,China,484
3/24/2020,China,484
3/25/2020,China,484
3/26/2020,China,484
3/27/2020,China,484
3/28/2020,China,484
3/29/2020,China,484
3/3/2020,China,480
3/30/2020,China,484
3/31/2020,China,484
3/4/2020,China,480
3/5/2020,China,481
3/6/2020,China,481
3/7/2020,China,481
3/8/2020,China,481
3/9/2020,China,481
4/1/2020,China,484
1/22/2020,China,5
1/23/2020,China,5
1/24/2020,China,9
1/25/2020,China,32
1/26/2020,China,83
1/27/2020,China,128
1/28/2020,China,168
1/29/2020,China,206
1/30/2020,China,278
1/31/2020,China,352
2/1/2020,China,422
2/10/2020,China,1073
2/11/2020,China,1105
2/12/2020,China,1135
2/13/2020,China,1169
2/14/2020,China,1184
2/15/2020,China,1212
2/16/2020,China,1231
2/17/2020,China,1246
2/18/2020,China,1257
2/19/2020,China,1262
2/2/2020,China,493
2/20/2020,China,1265
2/21/2020,China,1267
2/22/2020,China,1270
2/23/2020,China,1271
2/24/2020,China,1271
2/25/2020,China,1271
2/26/2020,China,1271
2/27/2020,China,1272
2/28/2020,China,1272
2/29/2020,China,1272
2/3/2020,China,566
2/4/2020,China,675
2/5/2020,China,764
2/6/2020,China,851
2/7/2020,China,914
2/8/2020,China,981
2/9/2020,China,1033
3/1/2020,China,1272
3/10/2020,China,1272
3/11/2020,China,1273
3/12/2020,China,1273
3/13/2020,China,1273
3/14/2020,China,1273
3/15/2020,China,1273
3/16/2020,China,1273
3/17/2020,China,1273
3/18/2020,China,1273
3/19/2020,China,1273
3/2/2020,China,1272
3/20/2020,China,1273
3/21/2020,China,1273
3/22/2020,China,1274
3/23/2020,China,1274
3/24/2020,China,1274
3/25/2020,China,1274
3/26/2020,China,1275
3/27/2020,China,1275
3/28/2020,China,1275
3/29/2020,China,1276
3/3/2020,China,1272
3/30/2020,China,1276
3/31/2020,China,1276
3/4/2020,China,1272
3/5/2020,China,1272
3/6/2020,China,1272
3/7/2020,China,1272
3/8/2020,China,1272
3/9/2020,China,1272
4/1/2020,China,1276
1/22/2020,China,0
1/23/2020,China,2
1/24/2020,China,2
1/25/2020,China,5
1/26/2020,China,8
1/27/2020,China,8
1/28/2020,China,8
1/29/2020,China,10
1/30/2020,China,10
1/31/2020,China,12
2/1/2020,China,13
2/10/2020,China,38
2/11/2020,China,49
2/12/2020,China,50
2/13/2020,China,53
2/14/2020,China,56
2/15/2020,China,56
2/16/2020,China,57
2/17/2020,China,60
2/18/2020,China,62
2/19/2020,China,63
2/2/2020,China,15
2/20/2020,China,68
2/21/2020,China,68
2/22/2020,China,69
2/23/2020,China,74
2/24/2020,China,79
2/25/2020,China,84
2/26/2020,China,91
2/27/2020,China,92
2/28/2020,China,94
2/29/2020,China,95
2/3/2020,China,15
2/4/2020,China,17
2/5/2020,China,21
2/6/2020,China,24
2/7/2020,China,25
2/8/2020,China,26
2/9/2020,China,29
3/1/2020,China,96
3/10/2020,China,120
3/11/2020,China,126
3/12/2020,China,129
3/13/2020,China,134
3/14/2020,China,140
3/15/2020,China,145
3/16/2020,China,155
3/17/2020,China,162
3/18/2020,China,181
3/19/2020,China,208
3/2/2020,China,100
3/20/2020,China,256
3/21/2020,China,273
3/22/2020,China,317
3/23/2020,China,356
3/24/2020,China,386
3/25/2020,China,410
3/26/2020,China,453
3/27/2020,China,519
3/28/2020,China,561
3/29/2020,China,641
3/3/2020,China,100
3/30/2020,China,682
3/31/2020,China,714
3/4/2020,China,105
3/5/2020,China,105
3/6/2020,China,107
3/7/2020,China,108
3/8/2020,China,114
3/9/2020,China,115
4/1/2020,China,765
1/22/2020,China,444
1/23/2020,China,444
1/24/2020,China,549
1/25/2020,China,761
1/26/2020,China,1058
1/27/2020,China,1423
1/28/2020,China,3554
1/29/2020,China,3554
1/30/2020,China,4903
1/31/2020,China,5806
2/1/2020,China,7153
2/10/2020,China,31728
2/11/2020,China,33366
2/12/2020,China,33366
2/13/2020,China,48206
2/14/2020,China,54406
2/15/2020,China,56249
2/16/2020,China,58182
2/17/2020,China,59989
2/18/2020,China,61682
2/19/2020,China,62031
2/2/2020,China,11177
2/20/2020,China,62442
2/21/2020,China,62662
2/22/2020,China,64084
2/23/2020,China,64084
2/24/2020,China,64287
2/25/2020,China,64786
2/26/2020,China,65187
2/27/2020,China,65596
2/28/2020,China,65914
2/29/2020,China,66337
2/3/2020,China,13522
2/4/2020,China,16678
2/5/2020,China,19665
2/6/2020,China,22112
2/7/2020,China,24953
2/8/2020,China,27100
2/9/2020,China,29631
3/1/2020,China,66907
3/10/2020,China,67760
3/11/2020,China,67773
3/12/2020,China,67781
3/13/2020,China,67786
3/14/2020,China,67790
3/15/2020,China,67794
3/16/2020,China,67798
3/17/2020,China,67799
3/18/2020,China,67800
3/19/2020,China,67800
3/2/2020,China,67103
3/20/2020,China,67800
3/21/2020,China,67800
3/22/2020,China,67800
3/23/2020,China,67800
3/24/2020,China,67801
3/25/2020,China,67801
3/26/2020,China,67801
3/27/2020,China,67801
3/28/2020,China,67801
3/29/2020,China,67801
3/3/2020,China,67217
3/30/2020,China,67801
3/31/2020,China,67801
3/4/2020,China,67332
3/5/2020,China,67466
3/6/2020,China,67592
3/7/2020,China,67666
3/8/2020,China,67707
3/9/2020,China,67743
4/1/2020,China,67802
1/22/2020,China,4
1/23/2020,China,9
1/24/2020,China,24
1/25/2020,China,43
1/26/2020,China,69
1/27/2020,China,100
1/28/2020,China,143
1/29/2020,China,221
1/30/2020,China,277
1/31/2020,China,332
2/1/2020,China,389
2/10/2020,China,879
2/11/2020,China,912
2/12/2020,China,946
2/13/2020,China,968
2/14/2020,China,988
2/15/2020,China,1001
2/16/2020,China,1004
2/17/2020,China,1006
2/18/2020,China,1007
2/19/2020,China,1008
2/2/2020,China,463
2/20/2020,China,1010
2/21/2020,China,1011
2/22/2020,China,1013
2/23/2020,China,1016
2/24/2020,China,1016
2/25/2020,China,1016
2/26/2020,China,1016
2/27/2020,China,1017
2/28/2020,China,1017
2/29/2020,China,1018
2/3/2020,China,521
2/4/2020,China,593
2/5/2020,China,661
2/6/2020,China,711
2/7/2020,China,772
2/8/2020,China,803
2/9/2020,China,838
3/1/2020,China,1018
3/10/2020,China,1018
3/11/2020,China,1018
3/12/2020,China,1018
3/13/2020,China,1018
3/14/2020,China,1018
3/15/2020,China,1018
3/16/2020,China,1018
3/17/2020,China,1018
3/18/2020,China,1018
3/19/2020,China,1018
3/2/2020,China,1018
3/20/2020,China,1018
3/21/2020,China,1018
3/22/2020,China,1018
3/23/2020,China,1018
3/24/2020,China,1018
3/25/2020,China,1018
3/26/2020,China,1018
3/27/2020,China,1018
3/28/2020,China,1018
3/29/2020,China,1018
3/3/2020,China,1018
3/30/2020,China,1018
3/31/2020,China,1018
3/4/2020,China,1018
3/5/2020,China,1018
3/6/2020,China,1018
3/7/2020,China,1018
3/8/2020,China,1018
3/9/2020,China,1018
4/1/2020,China,1018
1/22/2020,China,0
1/23/2020,China,0
1/24/2020,China,1
1/25/2020,China,7
1/26/2020,China,7
1/27/2020,China,11
1/28/2020,China,15
1/29/2020,China,16
1/30/2020,China,19
1/31/2020,China,20
2/1/2020,China,23
2/10/2020,China,58
2/11/2020,China,58
2/12/2020,China,60
2/13/2020,China,61
2/14/2020,China,65
2/15/2020,China,68
2/16/2020,China,70
2/17/2020,China,72
2/18/2020,China,73
2/19/2020,China,75
2/2/2020,China,27
2/20/2020,China,75
2/21/2020,China,75
2/22/2020,China,75
2/23/2020,China,75
2/24/2020,China,75
2/25/2020,China,75
2/26/2020,China,75
2/27/2020,China,75
2/28/2020,China,75
2/29/2020,China,75
2/3/2020,China,34
2/4/2020,China,35
2/5/2020,China,42
2/6/2020,China,46
2/7/2020,China,50
2/8/2020,China,52
2/9/2020,China,54
3/1/2020,China,75
3/10/2020,China,75
3/11/2020,China,75
3/12/2020,China,75
3/13/2020,China,75
3/14/2020,China,75
3/15/2020,China,75
3/16/2020,China,75
3/17/2020,China,75
3/18/2020,China,75
3/19/2020,China,75
3/2/2020,China,75
3/20/2020,China,75
3/21/2020,China,75
3/22/2020,China,75
3/23/2020,China,75
3/24/2020,China,75
3/25/2020,China,77
3/26/2020,China,89
3/27/2020,China,92
3/28/2020,China,94
3/29/2020,China,95
3/3/2020,China,75
3/30/2020,China,97
3/31/2020,China,107
3/4/2020,China,75
3/5/2020,China,75
3/6/2020,China,75
3/7/2020,China,75
3/8/2020,China,75
3/9/2020,China,75
4/1/2020,China,111
1/22/2020,China,1
1/23/2020,China,5
1/24/2020,China,9
1/25/2020,China,18
1/26/2020,China,33
1/27/2020,China,47
1/28/2020,China,70
1/29/2020,China,99
1/30/2020,China,129
1/31/2020,China,168
2/1/2020,China,202
2/10/2020,China,492
2/11/2020,China,515
2/12/2020,China,543
2/13/2020,China,570
2/14/2020,China,593
2/15/2020,China,604
2/16/2020,China,617
2/17/2020,China,626
2/18/2020,China,629
2/19/2020,China,631
2/2/2020,China,236
2/20/2020,China,631
2/21/2020,China,631
2/22/2020,China,631
2/23/2020,China,631
2/24/2020,China,631
2/25/2020,China,631
2/26/2020,China,631
2/27/2020,China,631
2/28/2020,China,631
2/29/2020,China,631
2/3/2020,China,271
2/4/2020,China,308
2/5/2020,China,341
2/6/2020,China,373
2/7/2020,China,408
2/8/2020,China,439
2/9/2020,China,468
3/1/2020,China,631
3/10/2020,China,631
3/11/2020,China,631
3/12/2020,China,631
3/13/2020,China,631
3/14/2020,China,631
3/15/2020,China,631
3/16/2020,China,631
3/17/2020,China,631
3/18/2020,China,631
3/19/2020,China,631
3/2/2020,China,631
3/20/2020,China,631
3/21/2020,China,631
3/22/2020,China,633
3/23/2020,China,633
3/24/2020,China,636
3/25/2020,China,638
3/26/2020,China,640
3/27/2020,China,641
3/28/2020,China,641
3/29/2020,China,644
3/3/2020,China,631
3/30/2020,China,645
3/31/2020,China,646
3/4/2020,China,631
3/5/2020,China,631
3/6/2020,China,631
3/7/2020,China,631
3/8/2020,China,631
3/9/2020,China,631
4/1/2020,China,646
1/22/2020,China,2
1/23/2020,China,7
1/24/2020,China,18
1/25/2020,China,18
1/26/2020,China,36
1/27/2020,China,72
1/28/2020,China,109
1/29/2020,China,109
1/30/2020,China,162
1/31/2020,China,240
2/1/2020,China,286
2/10/2020,China,771
2/11/2020,China,804
2/12/2020,China,844
2/13/2020,China,872
2/14/2020,China,900
2/15/2020,China,913
2/16/2020,China,925
2/17/2020,China,930
2/18/2020,China,933
2/19/2020,China,934
2/2/2020,China,333
2/20/2020,China,934
2/21/2020,China,934
2/22/2020,China,934
2/23/2020,China,934
2/24/2020,China,934
2/25/2020,China,934
2/26/2020,China,934
2/27/2020,China,934
2/28/2020,China,935
2/29/2020,China,935
2/3/2020,China,391
2/4/2020,China,476
2/5/2020,China,548
2/6/2020,China,600
2/7/2020,China,661
2/8/2020,China,698
2/9/2020,China,740
3/1/2020,China,935
3/10/2020,China,935
3/11/2020,China,935
3/12/2020,China,935
3/13/2020,China,935
3/14/2020,China,935
3/15/2020,China,935
3/16/2020,China,935
3/17/2020,China,935
3/18/2020,China,935
3/19/2020,China,935
3/2/2020,China,935
3/20/2020,China,935
3/21/2020,China,935
3/22/2020,China,936
3/23/2020,China,936
3/24/2020,China,936
3/25/2020,China,936
3/26/2020,China,936
3/27/2020,China,936
3/28/2020,China,936
3/29/2020,China,937
3/3/2020,China,935
3/30/2020,China,937
3/31/2020,China,937
3/4/2020,China,935
3/5/2020,China,935
3/6/2020,China,935
3/7/2020,China,935
3/8/2020,China,935
3/9/2020,China,935
4/1/2020,China,937
1/22/2020,China,0
1/23/2020,China,1
1/24/2020,China,3
1/25/2020,China,4
1/26/2020,China,4
1/27/2020,China,6
1/28/2020,China,8
1/29/2020,China,9
1/30/2020,China,14
1/31/2020,China,14
2/1/2020,China,17
2/10/2020,China,80
2/11/2020,China,81
2/12/2020,China,83
2/13/2020,China,84
2/14/2020,China,86
2/15/2020,China,88
2/16/2020,China,89
2/17/2020,China,89
2/18/2020,China,89
2/19/2020,China,90
2/2/2020,China,23
2/20/2020,China,91
2/21/2020,China,91
2/22/2020,China,91
2/23/2020,China,91
2/24/2020,China,93
2/25/2020,China,93
2/26/2020,China,93
2/27/2020,China,93
2/28/2020,China,93
2/29/2020,China,93
2/3/2020,China,31
2/4/2020,China,42
2/5/2020,China,54
2/6/2020,China,59
2/7/2020,China,65
2/8/2020,China,69
2/9/2020,China,78
3/1/2020,China,93
3/10/2020,China,93
3/11/2020,China,93
3/12/2020,China,93
3/13/2020,China,93
3/14/2020,China,93
3/15/2020,China,93
3/16/2020,China,93
3/17/2020,China,93
3/18/2020,China,93
3/19/2020,China,93
3/2/2020,China,93
3/20/2020,China,93
3/21/2020,China,93
3/22/2020,China,93
3/23/2020,China,93
3/24/2020,China,93
3/25/2020,China,94
3/26/2020,China,95
3/27/2020,China,95
3/28/2020,China,97
3/29/2020,China,98
3/3/2020,China,93
3/30/2020,China,98
3/31/2020,China,98
3/4/2020,China,93
3/5/2020,China,93
3/6/2020,China,93
3/7/2020,China,93
3/8/2020,China,93
3/9/2020,China,93
4/1/2020,China,98
1/22/2020,China,2
1/23/2020,China,3
1/24/2020,China,4
1/25/2020,China,17
1/26/2020,China,21
1/27/2020,China,27
1/28/2020,China,34
1/29/2020,China,39
1/30/2020,China,41
1/31/2020,China,48
2/1/2020,China,64
2/10/2020,China,108
2/11/2020,China,111
2/12/2020,China,116
2/13/2020,China,117
2/14/2020,China,119
2/15/2020,China,119
2/16/2020,China,121
2/17/2020,China,121
2/18/2020,China,121
2/19/2020,China,121
2/2/2020,China,70
2/20/2020,China,121
2/21/2020,China,121
2/22/2020,China,121
2/23/2020,China,121
2/24/2020,China,121
2/25/2020,China,121
2/26/2020,China,121
2/27/2020,China,121
2/28/2020,China,121
2/29/2020,China,121
2/3/2020,China,74
2/4/2020,China,81
2/5/2020,China,89
2/6/2020,China,94
2/7/2020,China,99
2/8/2020,China,105
2/9/2020,China,107
3/1/2020,China,122
3/10/2020,China,125
3/11/2020,China,125
3/12/2020,China,125
3/13/2020,China,125
3/14/2020,China,125
3/15/2020,China,125
3/16/2020,China,125
3/17/2020,China,125
3/18/2020,China,125
3/19/2020,China,125
3/2/2020,China,122
3/20/2020,China,126
3/21/2020,China,126
3/22/2020,China,127
3/23/2020,China,127
3/24/2020,China,127
3/25/2020,China,127
3/26/2020,China,128
3/27/2020,China,128
3/28/2020,China,132
3/29/2020,China,134
3/3/2020,China,125
3/30/2020,China,136
3/31/2020,China,139
3/4/2020,China,125
3/5/2020,China,125
3/6/2020,China,125
3/7/2020,China,125
3/8/2020,China,125
3/9/2020,China,125
4/1/2020,China,140
1/22/2020,China,1
1/23/2020,China,2
1/24/2020,China,2
1/25/2020,China,2
1/26/2020,China,5
1/27/2020,China,6
1/28/2020,China,7
1/29/2020,China,7
1/30/2020,China,7
1/31/2020,China,7
2/1/2020,China,7
2/10/2020,China,10
2/11/2020,China,10
2/12/2020,China,10
2/13/2020,China,10
2/14/2020,China,10
2/15/2020,China,10
2/16/2020,China,10
2/17/2020,China,10
2/18/2020,China,10
2/19/2020,China,10
2/2/2020,China,8
2/20/2020,China,10
2/21/2020,China,10
2/22/2020,China,10
2/23/2020,China,10
2/24/2020,China,10
2/25/2020,China,10
2/26/2020,China,10
2/27/2020,China,10
2/28/2020,China,10
2/29/2020,China,10
2/3/2020,China,8
2/4/2020,China,10
2/5/2020,China,10
2/6/2020,China,10
2/7/2020,China,10
2/8/2020,China,10
2/9/2020,China,10
3/1/2020,China,10
3/10/2020,China,10
3/11/2020,China,10
3/12/2020,China,10
3/13/2020,China,10
3/14/2020,China,10
3/15/2020,China,10
3/16/2020,China,11
3/17/2020,China,12
3/18/2020,China,15
3/19/2020,China,17
3/2/2020,China,10
3/20/2020,China,17
3/21/2020,China,18
3/22/2020,China,24
3/23/2020,China,24
3/24/2020,China,25
3/25/2020,China,30
3/26/2020,China,31
3/27/2020,China,33
3/28/2020,China,37
3/29/2020,China,37
3/3/2020,China,10
3/30/2020,China,38
3/31/2020,China,41
3/4/2020,China,10
3/5/2020,China,10
3/6/2020,China,10
3/7/2020,China,10
3/8/2020,China,10
3/9/2020,China,10
4/1/2020,China,41
1/22/2020,China,1
1/23/2020,China,1
1/24/2020,China,2
1/25/2020,China,3
1/26/2020,China,4
1/27/2020,China,7
1/28/2020,China,11
1/29/2020,China,12
1/30/2020,China,17
1/31/2020,China,21
2/1/2020,China,26
2/10/2020,China,49
2/11/2020,China,53
2/12/2020,China,58
2/13/2020,China,64
2/14/2020,China,67
2/15/2020,China,70
2/16/2020,China,70
2/17/2020,China,70
2/18/2020,China,70
2/19/2020,China,71
2/2/2020,China,28
2/20/2020,China,71
2/21/2020,China,71
2/22/2020,China,71
2/23/2020,China,71
2/24/2020,China,71
2/25/2020,China,71
2/26/2020,China,71
2/27/2020,China,72
2/28/2020,China,72
2/29/2020,China,73
2/3/2020,China,31
2/4/2020,China,34
2/5/2020,China,34
2/6/2020,China,40
2/7/2020,China,43
2/8/2020,China,45
2/9/2020,China,45
3/1/2020,China,73
3/10/2020,China,75
3/11/2020,China,75
3/12/2020,China,75
3/13/2020,China,75
3/14/2020,China,75
3/15/2020,China,75
3/16/2020,China,75
3/17/2020,China,75
3/18/2020,China,75
3/19/2020,China,75
3/2/2020,China,74
3/20/2020,China,75
3/21/2020,China,75
3/22/2020,China,75
3/23/2020,China,75
3/24/2020,China,75
3/25/2020,China,75
3/26/2020,China,75
3/27/2020,China,75
3/28/2020,China,75
3/29/2020,China,75
3/3/2020,China,74
3/30/2020,China,75
3/31/2020,China,75
3/4/2020,China,75
3/5/2020,China,75
3/6/2020,China,75
3/7/2020,China,75
3/8/2020,China,75
3/9/2020,China,75
4/1/2020,China,75
1/22/2020,China,0
1/23/2020,China,0
1/24/2020,China,0
1/25/2020,China,1
1/26/2020,China,1
1/27/2020,China,6
1/28/2020,China,6
1/29/2020,China,6
1/30/2020,China,8
1/31/2020,China,8
2/1/2020,China,9
2/10/2020,China,18
2/11/2020,China,18
2/12/2020,China,18
2/13/2020,China,18
2/14/2020,China,18
2/15/2020,China,18
2/16/2020,China,18
2/17/2020,China,18
2/18/2020,China,18
2/19/2020,China,18
2/2/2020,China,11
2/20/2020,China,18
2/21/2020,China,18
2/22/2020,China,18
2/23/2020,China,18
2/24/2020,China,18
2/25/2020,China,18
2/26/2020,China,18
2/27/2020,China,18
2/28/2020,China,18
2/29/2020,China,18
2/3/2020,China,13
2/4/2020,China,15
2/5/2020,China,17
2/6/2020,China,18
2/7/2020,China,18
2/8/2020,China,18
2/9/2020,China,18
3/1/2020,China,18
3/10/2020,China,18
3/11/2020,China,18
3/12/2020,China,18
3/13/2020,China,18
3/14/2020,China,18
3/15/2020,China,18
3/16/2020,China,18
3/17/2020,China,18
3/18/2020,China,18
3/19/2020,China,18
3/2/2020,China,18
3/20/2020,China,18
3/21/2020,China,18
3/22/2020,China,18
3/23/2020,China,18
3/24/2020,China,18
3/25/2020,China,18
3/26/2020,China,18
3/27/2020,China,18
3/28/2020,China,18
3/29/2020,China,18
3/3/2020,China,18
3/30/2020,China,18
3/31/2020,China,18
3/4/2020,China,18
3/5/2020,China,18
3/6/2020,China,18
3/7/2020,China,18
3/8/2020,China,18
3/9/2020,China,18
4/1/2020,China,18
1/22/2020,China,0
1/23/2020,China,3
1/24/2020,China,5
1/25/2020,China,15
1/26/2020,China,22
1/27/2020,China,35
1/28/2020,China,46
1/29/2020,China,56
1/30/2020,China,63
1/31/2020,China,87
2/1/2020,China,101
2/10/2020,China,213
2/11/2020,China,219
2/12/2020,China,225
2/13/2020,China,229
2/14/2020,China,230
2/15/2020,China,232
2/16/2020,China,236
2/17/2020,China,240
2/18/2020,China,240
2/19/2020,China,242
2/2/2020,China,116
2/20/2020,China,245
2/21/2020,China,245
2/22/2020,China,245
2/23/2020,China,245
2/24/2020,China,245
2/25/2020,China,245
2/26/2020,China,245
2/27/2020,China,245
2/28/2020,China,245
2/29/2020,China,245
2/3/2020,China,128
2/4/2020,China,142
2/5/2020,China,165
2/6/2020,China,173
2/7/2020,China,184
2/8/2020,China,195
2/9/2020,China,208
3/1/2020,China,245
3/10/2020,China,245
3/11/2020,China,245
3/12/2020,China,245
3/13/2020,China,245
3/14/2020,China,245
3/15/2020,China,245
3/16/2020,China,245
3/17/2020,China,246
3/18/2020,China,246
3/19/2020,China,246
3/2/2020,China,245
3/20/2020,China,247
3/21/2020,China,248
3/22/2020,China,248
3/23/2020,China,248
3/24/2020,China,249
3/25/2020,China,250
3/26/2020,China,253
3/27/2020,China,253
3/28/2020,China,253
3/29/2020,China,253
3/3/2020,China,245
3/30/2020,China,253
3/31/2020,China,253
3/4/2020,China,245
3/5/2020,China,245
3/6/2020,China,245
3/7/2020,China,245
3/8/2020,China,245
3/9/2020,China,245
4/1/2020,China,255
1/22/2020,China,2
1/23/2020,China,6
1/24/2020,China,15
1/25/2020,China,27
1/26/2020,China,46
1/27/2020,China,75
1/28/2020,China,95
1/29/2020,China,130
1/30/2020,China,158
1/31/2020,China,184
2/1/2020,China,206
2/10/2020,China,466
2/11/2020,China,487
2/12/2020,China,497
2/13/2020,China,509
2/14/2020,China,523
